depth,branching,size,growth_30m,burstiness,label,event,root_id
2,5,7,7,-0.0792,0,ferguson,499700279412281345
1,5,6,3,0.1933,0,ferguson,500274132756738048
1,14,15,14,0.5169,0,ferguson,500290098647547904
3,38,47,20,0.2692,0,ferguson,500329864017498114
11,7,57,13,0.6509,0,ferguson,499379061718659073
4,7,19,3,0.5344,0,ferguson,498265095559184384
15,6,59,42,0.7443,0,ferguson,498284429333524480
2,17,20,13,0.5035,0,ferguson,499411738467794945
4,6,11,4,0.4292,0,ferguson,499411596255719424
12,10,45,37,0.5143,0,ferguson,500400102125879296
2,6,9,1,0.1538,0,ferguson,499586890837016579
3,10,14,9,0.3314,0,ferguson,498483279943962625
3,16,25,5,0.5145,0,ferguson,499448210789007360
4,8,17,5,0.1186,0,ferguson,499361506132508673
12,5,36,4,0.3907,0,ferguson,499366977497214976
1,1,2,2,0.0,0,ferguson,499362441697193985
3,15,18,7,-0.1022,0,ferguson,500387959468982273
1,9,10,4,0.3434,0,ferguson,500176026882678784
3,3,6,6,0.1243,0,ferguson,499660656769921025
2,12,15,2,0.3292,0,ferguson,498279420885360641
1,18,19,18,0.2562,0,ferguson,499615655906533376
2,16,18,1,0.4188,0,ferguson,499704780366036992
2,4,7,3,0.2241,0,ferguson,498455001463664640
3,30,42,3,0.3661,0,ferguson,499649230181388289
2,10,12,5,0.3542,0,ferguson,499368426931228672
11,22,36,10,0.6322,0,ferguson,500270055540916224
10,35,88,20,0.6018,0,ferguson,500350460122136576
1,4,5,3,-0.0937,0,ferguson,499699435551866880
3,9,12,3,0.2479,0,ferguson,499575076468305923
10,11,41,21,0.4189,0,ferguson,498301902048997377
2,7,9,4,0.0705,0,ferguson,499424290748780546
4,14,19,2,0.3151,0,ferguson,499602333404504064
6,6,22,1,0.448,0,ferguson,500175929902395392
1,16,17,17,0.0032,0,ferguson,499681614549377024
2,6,8,4,0.3012,0,ferguson,500160181184249856
3,31,35,24,0.2118,0,ferguson,499696525808001024
2,4,6,4,0.2054,0,ferguson,499642704687816706
5,6,14,1,0.3661,0,ferguson,499583424114728961
0,0,1,1,0.0,0,ferguson,500164348963459072
1,13,14,9,0.4097,0,ferguson,500311883669585920
2,11,13,4,0.0935,0,ferguson,500278978557804544
6,17,26,16,0.387,0,ferguson,498283038338711552
1,7,8,2,0.2126,0,ferguson,498281104865259521
5,3,11,11,0.1083,0,ferguson,499427833102745600
5,20,34,23,0.4598,0,ferguson,498284302128668672
4,11,18,13,0.5762,0,ferguson,500271532279877632
2,10,13,9,0.3996,0,ferguson,500314545345552384
1,7,8,2,0.1358,0,ferguson,498305962726273024
0,0,1,1,0.0,0,ferguson,500288284195426305
1,1,2,1,0.0,0,ferguson,499699006298419200
10,18,57,1,0.5973,0,ferguson,498357910603575296
3,16,19,12,0.1833,0,ferguson,498264393185239040
7,15,28,8,0.4673,1,germanwings-crash,580342519516512256
4,4,8,4,-0.0941,1,germanwings-crash,581061272856326145
1,9,10,9,0.3284,1,germanwings-crash,580332109782466561
4,5,11,4,0.3716,1,germanwings-crash,581274406804025344
1,1,2,1,0.0,1,germanwings-crash,580320856561209344
15,6,37,4,0.4202,1,germanwings-crash,581132461960249344
6,19,33,24,0.6249,1,germanwings-crash,580319078155468800
5,11,26,16,0.6295,1,germanwings-crash,580334678340558849
2,17,19,17,0.4854,1,germanwings-crash,581063730319925248
2,6,8,5,0.0036,1,germanwings-crash,580883727624065024
4,14,21,9,-0.0032,1,germanwings-crash,581264214809022464
7,12,29,1,0.3655,1,germanwings-crash,581307361857392642
0,0,1,1,0.0,1,germanwings-crash,580372806178881537
0,0,1,1,0.0,1,germanwings-crash,580326762673901568
2,1,3,3,-0.3346,1,germanwings-crash,580323060533764097
2,12,14,5,0.2247,1,germanwings-crash,581303989406314496
1,3,4,3,0.0861,1,germanwings-crash,580347961256837120
2,18,20,20,0.2154,1,germanwings-crash,580697361799876608
3,10,26,11,0.6544,1,germanwings-crash,581290271997968384
0,0,1,1,0.0,1,germanwings-crash,581064157870555136
1,2,3,3,-0.4202,1,germanwings-crash,580320242020290560
6,4,24,2,0.4244,1,germanwings-crash,581301262269829120
1,4,5,3,0.1498,1,germanwings-crash,580320161082830848
1,7,8,6,0.1833,1,germanwings-crash,580699825030754304
11,7,33,22,0.6404,1,germanwings-crash,581450117972144128
8,10,34,24,0.6767,1,germanwings-crash,580321948070240256
2,2,4,3,0.1533,1,germanwings-crash,580330721719508992
1,2,3,1,-0.8732,1,germanwings-crash,580319968484421633
11,8,24,5,0.1567,1,germanwings-crash,581295858898989056
0,0,1,1,0.0,1,germanwings-crash,580347464907153408
2,1,3,1,-0.0844,1,germanwings-crash,581063816882065408
2,5,7,7,-0.1942,1,germanwings-crash,581064144394285056
1,4,5,3,-0.2654,1,germanwings-crash,580882302621843456
1,3,4,2,0.1045,1,germanwings-crash,580327692765151232
0,0,1,1,0.0,1,germanwings-crash,580368137796743168
1,3,4,3,-0.0296,1,germanwings-crash,580319856496644096
9,13,33,18,0.3661,1,germanwings-crash,580319999887347712
3,5,11,11,0.0046,1,germanwings-crash,580364973664309248
1,2,3,3,-0.7976,1,germanwings-crash,580317998147325952
1,1,2,1,0.0,1,germanwings-crash,580318020192571392
1,1,2,2,0.0,1,germanwings-crash,581061914001821696
8,7,27,25,0.3242,1,germanwings-crash,581252958446329857
2,10,13,9,0.3012,1,germanwings-crash,581394092648710144
4,15,20,19,0.3882,1,germanwings-crash,581359544682614784
0,0,1,1,0.0,1,germanwings-crash,580344171019542528
12,3,21,2,0.2003,1,germanwings-crash,581315281630318593
1,1,2,2,0.0,1,germanwings-crash,580699430690656256
1,1,2,1,0.0,1,germanwings-crash,580321350750990336
1,1,2,2,0.0,1,germanwings-crash,580335545265627136
0,0,1,1,0.0,1,germanwings-crash,580350166005248000
1,1,2,2,0.0,1,germanwings-crash,580324697415360512
5,7,24,22,0.5636,1,germanwings-crash,581063906682114048
2,9,11,8,0.2923,1,germanwings-crash,580320825351471104
5,10,18,6,0.3697,1,germanwings-crash,581411131547320321
1,8,9,8,0.0132,1,germanwings-crash,580317556516483072
1,1,2,2,0.0,1,germanwings-crash,580319458004193280
1,2,3,3,-0.7039,1,germanwings-crash,580883864521818112
10,14,29,9,0.647,1,germanwings-crash,581063753837481984
1,13,14,10,0.4246,1,germanwings-crash,580322346508124160
1,1,2,1,0.0,1,germanwings-crash,580318717860532224
3,16,23,18,0.5784,1,germanwings-crash,580320645906632704
1,1,2,2,0.0,1,germanwings-crash,580332485030125568
0,0,1,1,0.0,1,germanwings-crash,580329560350183424
1,1,2,2,0.0,1,germanwings-crash,580330369603366913
5,9,21,10,0.3019,1,germanwings-crash,581293286268129280
1,1,2,1,0.0,1,germanwings-crash,580322349569994752
2,5,7,6,0.1567,1,germanwings-crash,580326073776357376
1,5,6,1,0.1184,1,germanwings-crash,581405344288608256
1,3,4,4,-0.2561,1,germanwings-crash,580372127125131264
1,7,8,4,0.0681,1,germanwings-crash,580322066374721537
2,4,6,4,0.2256,1,germanwings-crash,580884605097664512
1,3,4,4,-0.2662,1,germanwings-crash,580356429615337472
1,2,3,3,-0.2278,1,germanwings-crash,580320856905269248
2,2,4,3,-0.1008,1,germanwings-crash,580324721381740544
1,4,5,3,0.2323,1,germanwings-crash,580333909008871424
1,3,4,3,0.1688,1,germanwings-crash,581377529124130816
1,2,3,3,-0.8997,1,germanwings-crash,581061237783556096
0,0,1,1,0.0,1,germanwings-crash,580346392431968257
5,16,24,24,0.1351,1,germanwings-crash,580320267777511425
1,5,6,4,0.2247,1,germanwings-crash,580357537083576321
2,4,6,6,0.1131,1,germanwings-crash,580320893668364288
5,4,22,10,0.4092,1,germanwings-crash,581288928646340608
3,7,12,8,0.4175,1,germanwings-crash,580348878370828288
1,16,17,10,0.3558,1,germanwings-crash,581287795991302144
1,11,12,8,0.1317,1,germanwings-crash,580349424058175489
0,0,1,1,0.0,1,germanwings-crash,580331453889708032
3,5,12,9,0.2255,1,germanwings-crash,581335535832039424
2,16,18,11,0.3509,1,germanwings-crash,580883793709547521
0,0,1,1,0.0,1,germanwings-crash,580885455257882624
1,2,3,2,-0.1515,1,germanwings-crash,580883510103281665
2,14,25,21,0.6105,1,germanwings-crash,580333763512705025
8,8,31,30,0.674,1,germanwings-crash,580319651399385088
13,8,34,19,0.058,1,germanwings-crash,580352273001410560
1,2,3,2,-0.0689,1,germanwings-crash,580706841769820160
3,17,21,17,0.1386,1,germanwings-crash,580365368805486592
0,0,1,1,0.0,1,germanwings-crash,580321925265788928
0,0,1,1,0.0,1,germanwings-crash,580328617713897472
1,1,2,2,0.0,1,germanwings-crash,580329875891974145
3,5,10,9,0.3479,1,germanwings-crash,580323165068509184
6,10,27,20,0.5411,1,germanwings-crash,581546828954411008
1,7,8,6,0.2428,1,germanwings-crash,581473088249958400
5,8,24,14,0.5421,1,germanwings-crash,580348081100734464
4,5,9,3,0.151,1,germanwings-crash,581299253743501312
1,2,3,2,-0.112,1,germanwings-crash,580347068457308160
2,17,20,11,0.5782,1,germanwings-crash,580340476949086208
1,7,8,5,-0.2494,1,germanwings-crash,580352540316946432
1,6,7,6,0.3259,1,germanwings-crash,580325235653799936
2,15,17,8,0.1579,1,germanwings-crash,580882121222434816
0,0,1,1,0.0,1,germanwings-crash,581291208506376192
5,15,21,12,0.1272,1,germanwings-crash,580319116302647297
0,0,1,1,0.0,1,germanwings-crash,580322005280493568
0,0,1,1,0.0,1,germanwings-crash,580327626419482624
1,1,2,2,0.0,1,germanwings-crash,580330302251393024
2,5,7,6,0.3405,1,germanwings-crash,581387966125248512
7,10,31,1,0.2595,1,germanwings-crash,581550667753504768
1,6,7,4,-0.0599,1,germanwings-crash,580335398683058176
1,1,2,1,0.0,1,germanwings-crash,580326473803767808
1,11,12,3,0.3563,1,germanwings-crash,580326222107951104
0,0,1,1,0.0,1,germanwings-crash,580347364562587649
1,2,3,2,-0.078,1,germanwings-crash,580319005703069696
4,5,9,7,0.1527,1,germanwings-crash,580320563891019776
1,15,16,14,0.3714,1,germanwings-crash,580327336505176064
19,5,32,14,0.191,1,germanwings-crash,580320890086383616
4,5,9,5,0.2566,1,germanwings-crash,580364656608428032
3,10,17,9,0.3018,1,germanwings-crash,581301336085553152
1,4,5,1,-0.3717,1,germanwings-crash,580318669483413504
0,0,1,1,0.0,1,germanwings-crash,581293685041557504
1,4,5,2,-0.053,1,germanwings-crash,580885624883904512
1,1,2,1,0.0,1,germanwings-crash,580321327845765120
0,0,1,1,0.0,1,germanwings-crash,580322782392762368
0,0,1,1,0.0,1,germanwings-crash,580336766663540736
1,1,2,2,0.0,1,germanwings-crash,581062604988162048
1,4,5,4,0.2403,1,germanwings-crash,580884417343815680
0,0,1,1,0.0,1,germanwings-crash,580347361039413248
2,9,11,9,0.2925,1,germanwings-crash,580339825649291264
5,9,15,15,-0.2299,1,germanwings-crash,580882674413375488
1,11,12,11,0.4194,1,germanwings-crash,580364138020507649
2,8,10,6,0.0276,1,germanwings-crash,581386155083620352
2,4,6,4,0.1576,1,germanwings-crash,580377478184755201
3,11,15,13,0.3568,1,germanwings-crash,580882417117958144
1,3,4,4,-0.3145,1,germanwings-crash,581047170637381632
1,1,2,1,0.0,1,germanwings-crash,580336849534648320
1,6,7,3,0.1652,1,germanwings-crash,580387098039046145
3,12,16,11,0.4712,1,germanwings-crash,581063145256538112
1,2,3,2,-0.5038,1,germanwings-crash,580326871302316033
1,8,9,8,0.225,1,germanwings-crash,581183387848859648
1,8,9,5,-0.068,1,germanwings-crash,580320945740480512
7,13,21,5,0.1735,1,germanwings-crash,581479017770979329
4,14,28,24,0.5947,1,germanwings-crash,581287562947395584
4,14,20,16,0.1836,1,germanwings-crash,581314363644121088
1,11,12,7,0.2266,1,germanwings-crash,580352532167311362
2,17,19,14,0.1216,1,germanwings-crash,580333904126742528
3,10,23,11,0.2025,1,germanwings-crash,580882701063979008
1,6,7,6,0.1109,1,germanwings-crash,580370249712697344
1,2,3,1,-0.0002,1,germanwings-crash,580329455173967872
1,3,4,2,0.0951,1,germanwings-crash,580366761398239232
3,8,12,7,0.4987,1,germanwings-crash,581437061363675136
19,13,77,34,0.5122,1,germanwings-crash,580320612155060224
0,0,1,1,0.0,1,germanwings-crash,581357303405813760
3,15,21,3,0.2913,1,germanwings-crash,580322927679279105
1,4,5,3,-0.0581,1,germanwings-crash,580325043705667586
1,1,2,2,0.0,1,germanwings-crash,580338165824667649
1,12,13,7,0.4411,1,germanwings-crash,580326012749221890
8,10,38,28,0.5406,1,germanwings-crash,580325799078793216
2,17,22,9,0.2767,1,germanwings-crash,580326807704088576
2,10,12,7,0.3012,1,germanwings-crash,580368417556992000
3,5,10,7,0.1529,1,germanwings-crash,580319184652890113
1,1,2,1,0.0,1,germanwings-crash,580329886532968448
0,0,1,1,0.0,1,germanwings-crash,581066887200694272
4,12,27,16,0.4895,1,germanwings-crash,581287108607811584
1,2,3,3,-0.2985,1,germanwings-crash,580371845997682688
6,17,24,17,0.6276,1,germanwings-crash,581153923987206146
0,0,1,1,0.0,1,germanwings-crash,580333028624457728
3,15,23,5,0.405,1,germanwings-crash,581404604677660673
1,8,9,9,-0.0287,1,germanwings-crash,580325458870460416
2,5,7,3,-0.2553,1,germanwings-crash,580369978546917376
1,14,15,8,0.4505,1,germanwings-crash,580320964875014145
5,7,25,19,0.5945,1,germanwings-crash,581296960830881792
1,4,5,3,0.1923,1,germanwings-crash,580320684305416192
0,0,1,1,0.0,1,germanwings-crash,580346142183002113
0,0,1,1,0.0,1,germanwings-crash,581317224096387072
1,3,4,3,0.0938,1,germanwings-crash,580325714567806976
1,1,2,2,0.0,1,germanwings-crash,580321169271877632
2,7,9,7,0.3316,1,germanwings-crash,580326111311171584
0,0,1,1,0.0,1,germanwings-crash,580338546856235009
19,12,54,22,0.5976,1,germanwings-crash,580325090367315968
1,5,6,4,0.1061,1,germanwings-crash,580379486732066817
1,2,3,3,-0.3893,1,germanwings-crash,580327197921120256
2,15,19,17,0.4625,1,germanwings-crash,580370275121938432
3,8,12,4,0.293,1,germanwings-crash,581386094337474560
1,6,7,3,0.3257,1,germanwings-crash,581300992194572288
6,9,23,11,0.4315,1,germanwings-crash,580326398620934144
2,17,22,22,0.1924,1,germanwings-crash,581063928953876480
1,4,5,4,0.197,1,germanwings-crash,580318938996740096
4,9,15,10,0.3399,1,germanwings-crash,580331561398108160
6,16,26,6,0.551,1,germanwings-crash,581409613913804800
1,2,3,1,-0.0825,1,germanwings-crash,580322453928431617
1,2,3,2,-0.3177,1,germanwings-crash,580321156508577792
0,0,1,1,0.0,1,germanwings-crash,580323315614543873
1,1,2,2,0.0,1,germanwings-crash,581063957684850688
2,4,6,4,0.3152,1,germanwings-crash,580882341880446977
1,14,15,10,0.4657,1,germanwings-crash,580339547269144576
1,2,3,2,-0.0772,1,germanwings-crash,580331000573476865
4,7,11,3,0.0462,1,germanwings-crash,580346992074842112
1,2,3,2,-0.1258,1,germanwings-crash,581299354431987712
0,0,1,1,0.0,1,germanwings-crash,580353449721655296
1,2,3,2,-0.0082,1,germanwings-crash,580347290633838592
0,0,1,1,0.0,1,germanwings-crash,580320995266936832
4,15,19,8,0.2368,1,germanwings-crash,580350426278719488
7,18,35,25,0.0098,1,germanwings-crash,580320745974288384
1,1,2,2,0.0,1,germanwings-crash,580364236330762240
1,5,6,4,0.1391,1,germanwings-crash,580330740086243328
2,2,5,3,0.2351,1,germanwings-crash,581303832895885312
0,0,1,1,0.0,1,germanwings-crash,580885187837325312
0,0,1,1,0.0,1,germanwings-crash,580324985148932097
1,2,3,3,-0.07,1,germanwings-crash,581063377226637312
1,3,4,2,-0.0459,1,germanwings-crash,580323815261016064
1,2,3,3,-0.4472,1,germanwings-crash,580360165540642816
4,9,19,2,0.2624,1,germanwings-crash,581107798932631552
0,0,1,1,0.0,1,germanwings-crash,580327924978569216
3,17,22,8,0.3462,1,germanwings-crash,581302544116379648
1,5,6,2,0.0206,1,germanwings-crash,580350000074457088
2,15,19,13,0.5688,1,germanwings-crash,580321844089212928
3,5,8,3,0.0888,1,germanwings-crash,580353540725452800
0,0,1,1,0.0,1,germanwings-crash,580328783619579904
1,1,2,2,0.0,1,germanwings-crash,580318210609696769
0,0,1,1,0.0,1,germanwings-crash,580321317527879680
3,15,28,4,0.2614,1,germanwings-crash,581460720900050945
1,1,2,1,0.0,1,germanwings-crash,580323456996282369
2,19,21,21,0.2461,1,germanwings-crash,580371847335821312
1,4,5,5,-0.1505,1,germanwings-crash,580319206400475136
1,1,2,2,0.0,1,germanwings-crash,580333906597167104
1,2,3,1,-0.2518,1,germanwings-crash,580347360959717376
1,4,5,5,-0.2571,1,germanwings-crash,580321372703985664
0,0,1,1,0.0,1,germanwings-crash,580357700791468032
1,3,4,2,-0.3601,1,germanwings-crash,580324027715063808
1,2,3,3,-0.4478,1,germanwings-crash,580326045238333441
1,3,4,4,-0.5731,1,germanwings-crash,580320329203093504
2,18,23,13,0.3692,0,germanwings-crash,580339310299340800
1,3,4,2,0.1311,0,germanwings-crash,580349159569539072
2,3,5,2,0.1021,0,germanwings-crash,581254429996920832
1,6,7,1,0.0041,0,germanwings-crash,580332410853789696
1,5,6,3,-0.1896,0,germanwings-crash,580350403734310912
1,7,8,2,0.2359,0,germanwings-crash,580337440738713600
0,0,1,1,0.0,0,germanwings-crash,580330690807394304
4,14,23,22,0.597,0,germanwings-crash,580351758213447680
1,2,3,3,-0.6078,0,germanwings-crash,580336341080260608
3,18,22,19,0.55,0,germanwings-crash,580883100533690368
1,1,2,2,0.0,0,germanwings-crash,580334563932549120
1,10,11,8,0.0354,0,germanwings-crash,580340423044018176
3,6,11,5,0.1794,0,germanwings-crash,580333881687195648
1,1,2,2,0.0,0,germanwings-crash,580330986220687360
1,3,4,2,0.0852,0,germanwings-crash,580337873691533313
1,9,10,6,0.4101,0,germanwings-crash,581257660118491136
1,16,17,11,0.0819,0,germanwings-crash,581286157151039488
1,3,4,2,0.0183,0,germanwings-crash,580322102307373056
1,2,3,3,-0.147,0,germanwings-crash,580330454869512192
1,3,4,2,0.0323,0,germanwings-crash,580332903986524160
0,0,1,1,0.0,0,germanwings-crash,580329935601958912
0,0,1,1,0.0,0,germanwings-crash,580330161725255681
1,2,3,3,-0.127,0,germanwings-crash,580338392782757888
2,7,9,4,0.2357,0,germanwings-crash,580337826279124992
1,2,3,1,-0.3314,0,germanwings-crash,580332532694122497
1,1,2,1,0.0,0,germanwings-crash,580339793122447361
1,6,7,6,0.3812,0,germanwings-crash,580331071457333248
2,4,6,4,0.1294,0,germanwings-crash,580359081296293888
12,12,25,7,0.137,0,germanwings-crash,581246782765719552
1,1,2,2,0.0,0,germanwings-crash,580350698774241280
2,5,8,8,-0.254,0,germanwings-crash,580332451353985025
0,0,1,1,0.0,0,germanwings-crash,580335510280892416
1,2,3,2,-0.0008,0,germanwings-crash,580328302939889664
1,4,5,5,-0.0985,0,germanwings-crash,580329206158127104
2,18,22,19,0.4899,0,germanwings-crash,581280784155353088
2,16,18,11,0.4743,0,germanwings-crash,580324338865430528
0,0,1,1,0.0,0,germanwings-crash,580328535790907392
1,3,4,4,-0.3673,0,germanwings-crash,580323152103911424
1,7,8,3,0.0516,0,germanwings-crash,581325025569030145
1,2,3,1,-0.3535,0,germanwings-crash,580350587289604097
1,6,7,5,0.0691,0,germanwings-crash,580359809041604608
1,3,4,3,0.1399,0,germanwings-crash,580337292838981633
2,10,14,10,0.536,0,germanwings-crash,581260171688718336
5,9,27,20,0.6124,0,germanwings-crash,580886010575257601
1,8,9,7,0.394,0,germanwings-crash,581253085508534272
1,9,10,7,-0.0803,0,germanwings-crash,580364576560177154
3,1,4,4,-0.2441,0,germanwings-crash,580319983676313601
1,4,5,2,0.013,0,germanwings-crash,580330660537192448
1,1,2,2,0.0,0,germanwings-crash,580377986941206528
0,0,1,1,0.0,0,germanwings-crash,580331913052852224
1,4,5,3,0.1483,0,germanwings-crash,580330064384028673
1,1,2,2,0.0,0,germanwings-crash,580337583508570112
1,3,4,4,-0.1889,0,germanwings-crash,580325243631321088
1,3,4,1,-0.6742,0,germanwings-crash,580337446170320896
1,13,14,11,0.4712,0,germanwings-crash,580329096024047616
1,6,7,6,0.2964,0,germanwings-crash,580328000400564225
1,2,3,3,-0.4495,0,germanwings-crash,580330078682353665
0,0,1,1,0.0,0,germanwings-crash,580337831253581824
4,14,22,15,0.2681,0,germanwings-crash,580359480782786560
4,11,19,6,0.1382,0,germanwings-crash,581247332282306561
2,2,4,4,-0.0511,0,germanwings-crash,580329153553141760
1,1,2,1,0.0,0,germanwings-crash,580332990867349504
2,6,8,6,-0.075,0,germanwings-crash,581258923065389056
3,6,10,9,0.255,0,germanwings-crash,580337418550775808
1,2,3,3,-0.0194,0,germanwings-crash,580329937573302272
1,2,3,3,-0.361,0,germanwings-crash,580337320508919808
1,2,3,1,-0.5614,0,germanwings-crash,581266400192307200
3,16,25,20,0.5793,0,germanwings-crash,580351604831846400
2,2,4,4,-0.7308,0,germanwings-crash,580352792700821504
1,1,2,2,0.0,0,germanwings-crash,580328848774045696
2,16,19,13,0.0707,0,germanwings-crash,580351149619953664
4,16,21,20,0.2696,0,germanwings-crash,580326978546495488
1,10,11,10,0.403,0,germanwings-crash,580330441854435328
1,2,3,3,-0.7425,0,germanwings-crash,580336528955691008
2,10,12,10,0.3395,0,germanwings-crash,580357920984051712
1,2,3,1,0.0,0,germanwings-crash,580327418084364288
1,4,5,3,-0.1476,0,germanwings-crash,580329219646988289
5,14,26,17,0.5289,0,germanwings-crash,580333728762896384
1,1,2,1,0.0,0,germanwings-crash,580336348764065793
3,16,22,18,0.5631,0,germanwings-crash,580334729678966784
3,4,7,5,0.2704,0,germanwings-crash,580333314415919104
1,9,10,5,0.195,0,germanwings-crash,580359405620858880
3,7,14,5,0.2064,0,germanwings-crash,580346858846822400
2,10,12,9,0.1727,0,germanwings-crash,580343473607438336
1,5,6,3,-0.0444,0,germanwings-crash,580331706860871680
0,0,1,1,0.0,0,germanwings-crash,580331132878618624
1,1,2,1,0.0,0,germanwings-crash,580331255570530304
1,4,5,2,0.1976,0,germanwings-crash,580399487740297216
8,7,19,8,0.2335,0,germanwings-crash,580362104110071808
1,1,2,2,0.0,0,germanwings-crash,580332312354693120
13,14,36,19,0.4934,0,germanwings-crash,580340024736116736
2,16,18,12,0.421,0,germanwings-crash,580325486477357056
3,16,21,1,0.2803,0,germanwings-crash,580335420703170561
1,5,6,4,0.1315,0,germanwings-crash,580363156721131521
0,0,1,1,0.0,0,germanwings-crash,580331308146118656
1,2,3,2,-0.0354,0,germanwings-crash,580351367719591936
9,6,18,2,0.0627,0,germanwings-crash,580324804403818496
1,18,19,16,0.3808,0,germanwings-crash,580330591826128896
1,6,7,4,0.24,0,germanwings-crash,580331192316198912
1,16,17,13,0.5502,0,germanwings-crash,580370309884182529
3,6,9,9,-0.0651,0,germanwings-crash,580331121180844032
2,12,15,13,0.5528,0,germanwings-crash,581273151612575746
3,3,6,5,0.2736,0,germanwings-crash,580338189904285697
2,1,3,1,-0.0089,0,germanwings-crash,580346824269103105
1,8,9,5,0.4089,0,germanwings-crash,580327625626927104
1,2,3,2,0.0,0,germanwings-crash,580343941825953792
1,7,8,5,-0.0087,0,germanwings-crash,580359057825009664
4,7,13,7,0.4398,0,germanwings-crash,580327058158551041
